Year,MajorArea,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75+,Total
2000,Congo,10.4,8,7.9,8.4,9.7,11.3,10.7,9.5,7.1,5.1,3.8,3,2.3,1.4,0.6,0.9,100
2000,Democratic Republic of the Congo,9.8,10.9,9.7,9.9,10.6,9.7,8.1,7,5.9,4.9,4.1,3.4,2.5,1.6,0.9,1.1,100
2000,Equatorial Guinea,9.7,7.3,6.8,7.9,9.8,10.3,10,9.1,7.4,5.3,4,3.6,2.8,2,1.3,2.6,100
2000,Gabon,10.3,9.3,8.9,8.8,9.8,10.4,9.6,8.5,7.1,5.4,4,3,2.4,1.2,0.5,0.7,100
2000,Sao Tome and Principe,2.7,4.2,6.4,9.3,10.7,8.8,5.6,4.7,6.9,9.8,10.2,7.8,5.2,3.4,2.4,2,100
2000,Northern Africa,9.4,9.4,9.9,9.7,10.1,9.4,8.1,6.6,5.5,4.7,4,3.6,3.6,2.6,1.9,1.6,100
2000,Algeria,6.2,6.1,5.7,6.5,8.1,8.4,8.2,7.7,7.8,7.8,6.9,5.5,4.5,3.9,3.1,3.7,100
2000,Egypt,5.6,5.3,5.4,6.9,13.7,13,12.7,9.9,7.5,5.7,4.2,3,2.5,1.6,1.2,1.9,100
2000,Libya,9.8,8.6,10.8,12.4,13.6,12.6,9.5,6.5,4.2,2.9,2.2,2.1,2.2,1,0.9,0.7,100
2000,Morocco,6.8,6.4,6,6,6.4,6.8,7.5,7.8,7.6,7.2,6.7,6.2,5,4,4.4,5.2,100
2000,Sudan,11.3,11.9,11.9,10.2,8.7,7.6,6.3,5.3,4.7,4.2,3.7,3.8,4.2,3.1,2,1,100
2000,Tunisia,4.5,4.8,5.2,5.7,7.1,8.8,10.5,11.2,10.4,8.8,7.2,5.4,3.2,2.4,1.9,2.8,100
2000,Western Sahara,5.1,5.3,5.2,6.3,8.2,9.2,10.9,11.6,10,8,5.6,4.3,3.2,2.5,2.1,2.5,100
2000,Southern Africa,2.9,3.8,4.4,6.5,9.8,11,10.2,9.3,8.4,7.3,6.2,5.5,4.8,4.3,2.3,3.3,100
2000,Botswana,8.9,8.3,7.9,6.6,10.2,14.1,12.2,9.6,7.4,4.9,3.4,2.3,1.6,1.1,0.7,0.9,100
2000,Lesotho,9,7.7,8.9,9.9,11.4,11.8,10.9,8.8,6.8,4.9,3.2,2.6,1.2,0.7,0.6,1.7,100
2000,Namibia,6.1,8.5,8,6.2,11.1,10,7.6,6.8,6.4,5.3,4.9,3.8,3.5,3.8,3.5,4.7,100
2000,South Africa,1.9,2.8,3.6,6.5,9.6,10.9,10.5,9.7,8.8,7.8,6.7,6,5.3,4.7,2.2,3.3,100
2000,Swaziland,5.7,5.5,5.6,8.1,10.5,11,9.8,9.1,7.4,6.5,5.2,4.1,3.5,2.8,1.9,3.3,100
2000,Western Africa,9.3,10,9.6,11.7,14,13,9.9,7,4.8,3.3,2.3,1.7,1.3,0.8,0.6,0.6,100
2000,Benin,13.2,11.4,8.9,10.8,13.8,13.9,9.1,6.7,4.2,2.5,1.8,0.8,1,0.6,0.5,0.8,100
2000,Burkina Faso,7,18.6,16.4,15.2,11.7,9.8,7.1,4.9,3.2,2,1.4,0.9,0.7,0.4,0.4,0.4,100
2000,Cabo Verde,2.7,5.3,5.7,7.6,12,14.2,16.6,13.7,10.6,5.1,1.6,1.3,1.4,1.3,0.5,0.8,100
2000,Côte d'Ivoire,4.2,4.8,4.6,11.5,19.9,18.5,13,8.6,5.4,3.8,2.2,1.5,1.2,0.6,0.2,0.1,100
2000,Gambia,11.1,10.2,9.3,12.8,13.4,12.8,10.1,6.6,4.6,2.9,2.1,1.4,1.1,0.7,0.4,0.6,100
2000,Ghana,14.5,15.8,13.5,11.7,8.4,7.3,5.9,5.1,4.3,3.2,2.7,1.8,1.9,1.4,1.3,1.3,100
2000,Guinea,10.8,11.5,13.3,11.6,10.2,8.9,7.3,5.8,4.7,3.9,3.3,3.1,2.3,1.2,0.9,1,100
2000,Guinea-Bissau,14.7,13.4,10.4,10.5,10.5,9.7,7.6,6.2,4.6,3.6,2.4,2.1,1.7,1.2,0.6,0.8,100
2000,Liberia,12.7,14.9,13.6,11,11.3,9.7,7.5,5.8,4.1,2.9,2,1.4,1.1,0.7,0.6,0.8,100
2000,Mali,6.9,15,16.9,14,10.4,8.6,7,5.2,4,2.8,2.4,1.8,1.6,1,0.9,1.7,100
2000,Mauritania,12.4,11.9,11,9,9.3,10.7,10.3,8,5.5,3.7,2.6,1.9,1.4,1,0.7,0.7,100
2000,Niger,13.7,10.7,10.5,12.5,9.8,9.7,8.4,6.9,5.1,2.8,4,2.4,1.1,0.4,0.7,1.1,100
2000,Nigeria,24.8,11.8,10.5,7.8,7.2,8.8,9.3,7.2,4.6,2.9,1.9,1.3,0.8,0.5,0.4,0.3,100
2000,Saint Helena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2000,Senegal,5,6.1,7.5,11.3,13.6,12.2,10.4,7.8,6.1,4.2,3.5,2.4,2.3,2.4,2.2,3,100
2000,Sierra Leone,13.5,15.8,13.3,10.7,11,9.4,7.3,5.7,4,2.8,1.9,1.4,1,0.6,0.6,0.8,100
2000,Togo,12.2,12.4,12.9,11.8,10.3,9.5,8,6.2,4.5,3.3,2.6,1.9,1.5,0.9,0.6,1.4,100
2000,ASIA,4.6,4.7,4.9,5.5,7.9,9.6,9.9,9.6,8,6.7,5.7,4.9,4.3,3.7,3.4,6.8,100
2000,Central Asia,1.5,2.8,3.3,3.9,4.9,5.7,6.3,7.4,8,8.3,8.2,8,8.1,8,6.9,8.7,100
2000,Kazakhstan,1.7,3.2,3.6,4.2,5.1,6,6.6,7.7,8.1,8.3,8.2,8.3,8.3,7.8,5.2,7.8,100
2000,Kyrgyzstan,1.1,2.7,3.5,4.1,5.1,5.7,6.1,7.9,8.7,8.5,7.4,7.7,7.1,7.3,8.4,8.8,100
2000,Tajikistan,1.4,1.8,2.5,3.2,4.1,5,5.6,6.6,7.8,8.9,9.3,8.8,8.2,8.2,8.8,9.6,100
2000,Turkmenistan,1.4,2.4,2.8,3.5,4.5,5.4,6,7,7.7,8.3,8,7.7,7.9,8.4,9.1,9.9,100
2000,Uzbekistan,1.4,2.4,2.8,3.5,4.5,5.4,6,7,7.7,8.3,8,7.7,7.9,8.4,9.1,9.9,100
2000,Eastern Asia,2.2,2.7,3.4,4.1,7.6,10.3,11.5,10.6,9.1,7.6,6.6,4.9,4.6,4.4,3.9,6.4,100
2000,China,5.8,5.2,4.9,5.6,8.5,10.9,11.6,10.7,8.6,6.5,5.2,4.5,4.2,3.1,1.9,2.8,100
2000,China. Hong Kong SAR,0.8,2.1,3.2,2.7,4.8,7.3,9.3,9.5,9.3,8.3,8,6,6.1,6.5,6,10,100
2000,China. Macao SAR,0.5,1.2,2.8,3.6,8.2,9.8,11.6,14.2,13,10.2,6.8,3.9,2.7,2.7,3.6,5.2,100
2000,Dem. People's Republic of Korea,5.2,4.2,4.3,5.2,7.9,10.5,11.7,11.2,9.2,7.1,5.6,4.9,4.4,3.5,2.4,2.5,100
2000,Japan,3.9,3.4,3.6,5,10.7,14.4,14.8,11.7,8.3,6.4,4.9,3.7,2.8,2.1,1.6,2.6,100
2000,Mongolia,4.2,4.9,4.3,4.9,12.1,11.1,9.3,9.7,10.3,9.6,6.9,5.2,2.6,1.8,1.5,1.6,100
2000,Republic of Korea,1.5,1.3,2.4,11.4,17.7,15.5,12.7,10.3,8.3,6.4,4.4,2.7,1.8,1.3,1.2,1.3,100
2000,Southern Asia,2.2,2.3,3.1,4.4,7,8.7,9.6,10.6,9.3,7.8,6.7,5.6,4.5,3.7,3.5,10.9,100
2000,Afghanistan,5.9,6.7,7.5,9.5,11.6,12.1,11,9.4,7.4,5.7,4.4,3.5,2.5,1.3,0.5,0.8,100
2000,Bangladesh,10.3,6.9,4.3,4.4,9.8,15.1,16.3,12,7.8,4.4,2.9,2,1.3,1,0.9,0.6,100
2000,Bhutan,5,6.6,6.2,6.2,3,23.1,9.2,8,7.5,6.3,5.1,4.3,3.3,2.3,2,1.9,100
2000,India,0.6,0.9,1.7,2.3,4.7,5.2,6.2,9.6,9.1,8.1,7.1,6.4,5.3,5,5.6,22.4,100
2000,Iran (Islamic Republic of),6.3,6.2,7.6,9.2,11.6,12.8,12,10.2,7.5,5.3,3.6,3.1,2.2,1.2,0.5,0.7,100
2000,Maldives,7,6.1,5.9,5.8,8.9,12,12.4,11.1,9.2,6.5,4.7,3.3,2.5,1.7,1.1,1.9,100
2000,Nepal,1.4,2.5,3.6,7.7,13,13.7,12.5,11.3,8.9,7.3,5.2,3.9,3.4,2.5,1.5,1.8,100
2000,Pakistan,0.6,1,2,4,5.9,9,11.3,12.1,11.4,10,9.2,7.2,5.7,4,2.9,3.6,100
2000,Sri Lanka,2.7,2.6,2.4,2.3,2.2,3.1,4.6,6.1,7.6,9.2,10.5,11.3,11.2,9.8,7.9,6.7,100
2000,South-Eastern Asia,5,5.5,7,9.5,12.9,13.5,11.3,8.9,6.5,4.7,3.6,2.9,2.3,1.6,1.7,3.1,100
2000,Brunei Darussalam,6.1,5.8,4.1,5.4,8.6,12.2,14.8,13,9.4,7.5,5.2,2.7,2,1.5,0.6,1.1,100
2000,Cambodia,2.3,16.6,22.3,14.8,9.2,7.3,5.7,5.5,5.1,3.4,2,1.6,1.3,1.5,0.6,0.9,100
2000,Indonesia,8.1,9.8,11.2,11.6,11,10.6,9.3,7,5.2,4.1,3.6,2.6,2.1,1.3,0.9,1.7,100
2000,Lao People's Democratic Republic,7.4,8.2,9.4,10.1,10.5,10.4,9.7,8.3,6.4,4.7,3.6,3.4,3.2,2.1,1.2,1.5,100
2000,Malaysia,8.6,7.1,5.3,7.4,16.1,18,13.2,9.3,5.8,3.1,1.9,1.1,0.9,0.6,0.6,1.1,100
2000,Myanmar,5,5.9,5.4,7.8,10,11.7,11.4,10.1,8.1,6.5,5.1,4.3,3.5,1.8,1.1,2.4,100
2000,Philippines,10.7,7.9,6.3,7.5,9.8,10.7,10.2,8.4,6.2,4.9,3.4,3.1,2.4,2.2,2,4.3,100
2000,Singapore,1.8,2.5,4.2,5.8,8.6,11.6,12.1,10.8,8.6,7.3,6.4,5.5,4.3,2.4,2.6,5.6,100
2000,Thailand,3.4,4.5,9.7,16,17.5,14.2,10,6.8,4.6,2.9,1.9,1.4,1.2,1.4,2.1,2.6,100
2000,Timor-Leste,9.5,6.8,6.4,6.9,11.2,14.5,14.2,11.1,7.2,4.3,2.7,1.8,1.5,0.7,0.4,0.8,100
2000,Viet Nam,10.7,8.8,9.4,10.6,10.9,10.4,9.3,7.2,5,3.7,2.8,3.1,2.6,2.1,2.3,1.2,100
2000,Western Asia,8.9,8.2,7.2,6.4,8.3,10.4,10.5,9.3,6.9,5.2,4.1,3.5,3.1,2.5,2.2,3.3,100
2000,Armenia,4.6,5.8,6.6,6.9,6,6.2,6.8,8.3,9.3,7.7,5.6,5.8,6.4,5.2,4.3,4.5,100
2000,Azerbaijan,2.4,2.9,3.1,4.5,7.1,8.5,8,7.4,7.5,8.1,8.3,7.8,7,6.9,6.3,4.2,100
2000,Bahrain,10.5,9.6,8.2,9.9,10.1,8.9,8.5,8.4,7.3,5.3,3.3,3.4,1.9,1.8,1.8,1,100
2000,Cyprus,1.9,3.6,5.5,6.7,10.7,13.5,13.4,12,9.5,6.5,4.6,3.5,2.9,2.1,1.6,2,100
2000,Georgia,1.8,2.7,2.3,2.9,3.8,4.3,4.5,5.6,7.3,8.2,8.6,6.8,9.7,7.7,9.7,14.1,100
2000,Iraq,2.1,5.9,8.7,12.8,14.9,13.7,9.9,6.8,5.7,5.2,4.5,4,2.8,1.5,0.6,0.9,100
2000,Israel,1,2.1,2.9,3.8,4.5,4.8,5.3,6,6.8,8,8.5,8.3,8.1,7.7,8,14.5,100
2000,Jordan,16.6,13.6,9.9,8.1,8.7,7.6,6.8,6.1,5.2,4.1,3.4,3.1,2.5,1.8,1.1,1.2,100
2000,Kuwait,12.2,10.4,9.8,8.1,10.4,14.2,10.7,7.9,6.2,3.2,2.4,1.2,1,1.2,0.4,0.7,100
2000,Lebanon,16.5,9.6,8.2,7.3,8.6,8.9,8.8,8.2,6.6,4.8,3.7,3.2,2.4,1.2,0.9,1.3,100
2000,Oman,9.2,7.7,5.7,3.7,10.3,15.7,16.4,13,8.5,4.5,2.4,1.2,0.7,0.4,0.3,0.3,100
2000,Qatar,8.7,8,5.8,5.3,15.5,15.2,12.5,12.6,6.7,4,2.2,2,0.9,0.4,0.2,0.1,100
2000,Saudi Arabia,11.9,11,8.9,6.2,7.8,13.2,14.1,11.3,6.5,3.7,2.2,1.3,0.7,0.4,0.3,0.4,100
2000,State of Palestine,3.6,7.3,9.1,11.1,11.2,10.1,8.1,6,4,3.4,4.2,4.8,4.7,4.5,3.4,4.4,100
2000,Syrian Arab Republic,5.9,5.7,4.8,3.8,4.6,9.6,15.7,16.9,13.6,8.8,5.3,2.9,1.5,0.6,0.3,0.1,100
2000,Turkey,3.9,3.7,5.3,7.5,9.6,11.1,11.2,10,6.5,5.1,4.8,5.2,4.8,3.3,2.9,5.2,100
2000,United Arab Emirates,10.1,9.9,8.4,5.8,12.2,14.9,13.5,10.7,6.5,3.9,2.1,1,0.5,0.3,0.2,0.2,100
2000,Yemen,13,9.3,8.3,9.1,11.8,11.8,9.7,8.2,6.3,3.8,3,1.6,1.5,0.7,0.8,1,100
2000,EUROPE,1.3,2.2,3.6,5,6.7,8.5,9.4,9.6,9.6,8.7,7.7,6.5,5.9,4.4,4.1,6.9,100
2000,Eastern Europe,0.8,1.6,3.7,5.5,6.1,6.7,7.5,8.5,9.7,9.1,8.4,7.7,6.8,5.1,4.9,8.1,100
2000,Belarus,2.3,2.3,3.5,4.4,5.3,6.7,8.7,10.6,10.3,9.1,7.2,6.1,5.5,4.6,5.5,7.7,100
2000,Bulgaria,1.6,2.2,3,5,8.5,6.1,6.4,8.4,10.6,9.7,6.4,3.4,8,6.3,5.9,8.3,100
2000,Czechia,0.4,1.1,1.7,2.2,3.5,4.9,5.5,6.3,7.4,8.6,7.9,9.4,9.4,8.8,9.2,13.7,100
2000,Hungary,0.7,1.4,3.1,3.7,5.2,7.2,8.4,5.9,6.5,5.9,5.1,9.8,7,6.3,6.7,17.2,100
2000,Poland,1.1,1.6,1.7,1.3,1.2,1.2,1.5,1.6,1.8,2.7,2.9,13.6,16.1,12.4,12.4,27,100
2000,Republic of Moldova,4.2,2.2,1.4,2.9,4.1,4.3,4.3,4.9,7,9.6,11.1,10.2,7.8,6.5,6.4,13.1,100
2000,Romania,1.4,2.1,2.1,5,6.3,5.2,3.6,2.5,2.2,2,1.8,6.4,12,11.4,11.4,24.4,100
2000,Russian Federation,0.7,1.8,4.8,6.5,7.2,7.9,8.7,9.3,10.4,9.4,8.4,6.8,6,3.6,3.1,5.4,100
2000,Slovakia,0.4,1,2.6,3,3.3,4.5,5.9,7.3,7.7,9.3,13.1,9.6,8.3,6.5,6.8,10.8,100
2000,Ukraine,0.4,1,2.2,4.8,5,5.5,6.3,8.1,10,9.8,9.4,8.4,7,6.7,6.4,8.9,100
2000,Northern Europe,1.4,2.4,3.2,4.3,7.2,9.3,9.6,9.4,9.2,8.3,7.5,5.9,5.7,5,4.7,6.8,100
2000,Channel Islands,0.8,1.6,2.1,3.3,6.8,9.7,10.8,10.1,9.6,9.5,8.8,7.4,5.5,3.4,3.3,7.1,100
2000,Denmark,2,4.1,5.4,6.6,9.6,11.7,12.2,10.7,8.6,6.6,5.5,4.5,3.6,2.7,2.1,4.1,100
2000,Estonia,0.1,0.3,0.7,1.3,2,2.6,3.9,6.9,9.6,10,9.4,8.2,12.9,10.1,10.5,11.4,100
2000,Faeroe Islands,9.4,10.4,7.2,6.9,6.5,8,9.6,10,6.7,5.4,5.8,4.6,3.2,1.7,1.4,3.1,100
2000,Finland,1.8,4.3,7.5,8.7,10.6,12.3,12.4,10,8.3,6.1,3.9,2.6,2.7,2.1,2,4.7,100
2000,Iceland,5.1,4.2,4.8,6.6,8.9,10.4,11,10.9,9.1,6.9,5,4.1,3.6,2.6,2.4,4.5,100
2000,Ireland,3.4,5.7,6.3,4.8,9.8,12.6,13.3,11.5,8.6,5.5,4.6,3.9,3,2.1,1.7,2.9,100
2000,Isle of Man,0.9,2.3,3.3,3.9,4.9,6.4,7.5,8.3,8.3,8.8,7.5,7.4,6.5,6.4,5.1,12.4,100
2000,Latvia,0.3,0.4,0.8,1.3,1.8,2.6,4,6.4,8.6,10,10.3,10.1,9.7,9.3,10.4,14,100
2000,Lithuania,0.2,0.5,1,1.9,2.6,3.3,4.8,8,11.8,12.7,10.6,8.2,9.1,9.9,8.7,6.7,100
2000,Norway,2.3,4.3,5.2,6.3,8.7,11.6,12.4,11.6,9.2,7.1,5.6,4.6,3.2,2.7,1.8,3.4,100
2000,Sweden,0.9,2.1,4,5,6,7.8,9.2,9.6,9.3,8.7,8.4,6.2,5.9,5.2,4.7,6.8,100
2000,United Kingdom,1.5,2.4,2.9,4.2,8,10.3,10.1,9.5,9.2,8.3,7.3,5.6,5.3,4.5,4.2,6.5,100
2000,Southern Europe,1.7,3.2,4.2,5,7.9,11.9,12.5,11.1,8.9,7.2,5.7,4.4,4,3.3,3.3,5.8,100
2000,Albania,11.7,11.2,10,9.9,9.7,8.3,8.1,6.6,4.8,3.5,2.7,2.1,1.6,1.9,2.6,5.2,100
2000,Andorra,0.7,1.7,2.8,3.5,5.2,8.2,10.9,11.5,10.7,9,8.3,6.5,5,4.6,4.2,7.1,100
2000,Bosnia and Herzegovina,4.2,4.2,3.9,4.9,8.8,11.6,10.8,9,7.8,7,6.2,5.5,4.9,4.4,3.9,3.1,100
2000,Croatia,0.6,2,3.8,4.2,4.9,6.6,8.2,9.8,10,9.4,8.2,6.5,7.8,6.7,5.3,6.1,100
2000,Gibraltar,9,9.2,7.5,5.5,6.8,9.7,10.8,10.9,8.8,6.8,5.4,3.8,2.7,1.3,0.6,1.1,100
2000,Greece,1.6,3.7,5.2,6.4,9.7,13.5,12.7,10.1,8.6,6.6,4.6,2.8,2.6,2.2,2.3,7.5,100
2000,Holy See,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
2000,Italy,1.7,3.2,4.1,4.6,7.7,12.9,15.1,12.9,9.2,6.6,4.9,3.9,2.9,2.4,2.4,5.6,100
2000,Malta,1.8,4.5,6,7.7,8.9,11,11.4,10.5,8,6.3,4.8,4.6,4.3,3.4,2.8,4,100
2000,Montenegro,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
2000,Portugal,1.6,3.5,4.8,6.6,10.7,18,13.8,10.2,8.2,6.2,4,2.9,2.6,2,2,2.8,100
2000,San Marino,3.4,5.1,4.5,4.4,10.6,15.6,17.4,13.3,10.4,6.5,3.3,2,1.2,0.9,0.5,0.9,100
2000,Serbia,0.3,1.2,2.8,3.7,4.5,5.7,6.3,7.4,8.7,10.1,8.9,7.4,7.8,6.3,7.7,11.1,100
2000,Slovenia,0.8,2,3.3,5.1,6.7,11.7,14.5,13.3,9.2,6.9,6.5,5.2,4.3,3.5,2.1,5,100
2000,Spain,2.4,3.8,4.3,5.1,9.6,13.7,14.3,12.7,8.7,6.3,4.7,3.7,3,2.2,2.2,3.2,100
2000,TFYR Macedonia,3.6,2.9,2,1.5,3,5.3,5.7,7.1,8.7,9.4,9.9,11,10.6,8.4,6.2,4.7,100
2000,Western Europe,1.6,2.4,3.4,4.8,6.8,8.8,10.1,10.3,10,8.9,7.8,6.3,5.6,3.9,3.3,6,100
2000,Austria,1.4,2.1,4,4.3,6.1,9.3,10.8,9.5,8.1,8.4,7,6.5,5.4,3.9,3.6,9.4,100
2000,Belgium,4.8,5.1,4.8,5.6,7.3,9.9,10.8,10,8.5,7.1,6,4.8,4.3,3.7,3,4.2,100
2000,France,0.8,1.6,2.3,3.1,4.9,6.6,8.1,9.7,10.6,10.2,8.8,7,6.2,5.2,4.7,10.2,100
2000,Germany,1,1.9,3.3,5.6,7.9,9.6,10.6,10.6,10.3,8.8,8,6.5,5.8,3.4,2.7,3.8,100
2000,Liechtenstein,3.9,4.1,5,4.9,5.3,6.3,8.8,10.6,11.5,11,8.8,6.9,5.4,2.8,1.7,3.1,100
2000,Luxembourg,1.7,3.1,4,4.1,6.2,10.4,12.6,11.9,9.9,8.1,7.4,5.4,4.4,3.2,2.6,4.9,100
2000,Monaco,2.2,2.6,2.5,2.6,3,4.2,6.1,7.6,8.2,8,7.9,8.3,8,7.1,7.1,14.8,100
2000,Netherlands,1.5,2.9,4.2,5.5,7.6,10.9,12.4,11.6,9.4,7.4,6.8,5.1,4.6,3.2,2.4,4.3,100
2000,Switzerland,7,7.2,6.5,6.2,7.8,10.6,12.2,10.6,7.8,6.1,5.1,3.9,3.3,2.1,1.5,2.1,100
2000,LATIN AMERICA AND THE CARIBBEAN,4.4,5.4,4.9,5.6,7.3,8.1,8.2,7.9,7.4,6.9,6.7,5.5,4.9,4.4,4.3,8.2,100
2000,Caribbean,5,5.6,6.4,7.4,9.6,10.5,10.7,9.7,8.2,6.7,5.5,3.9,3.2,2.3,1.8,3.5,100
2000,Anguilla,7.9,7.3,6.4,6.5,8.5,10.5,11.8,11.3,8.7,5.9,4.1,3.3,3,1.4,1.6,1.7,100
2000,Antigua and Barbuda,8.1,5,6.8,8,8.9,10.7,13.1,12.1,8.9,5,3.4,3,2.6,1.6,1,1.8,100
2000,Aruba,1.7,4.2,5.8,5.6,6.4,10,12.8,13.3,10.9,8.4,5.7,3.6,3,2.4,2.2,4.1,100
2000,Bahamas,3.8,2.2,2.6,4.6,7.4,10.3,12.6,13.3,11.5,7,6.3,5,4.3,3.7,1.9,3.3,100
2000,Barbados,2.8,3.9,5.2,5.7,6.9,8.7,9.9,9.4,9.4,8.4,7.1,5.4,4.9,3.6,2.7,6,100
2000,British Virgin Islands,3.8,5.1,5.1,4.6,7.6,10.7,13.1,13.9,11.3,8.6,5.6,4.5,2.1,1.1,0.7,2.1,100
2000,Caribbean Netherlands,2.9,7,7.1,4.9,6.1,8.1,11.2,12.3,12.7,9.1,7.3,3.8,3.1,1.7,0.8,2.1,100
2000,Cayman Islands,3.8,4.8,5,7.4,8.2,10.5,11.6,13.3,9.4,8,5.4,4.6,3,1.9,1.4,1.7,100
2000,Cuba,1.4,1.3,2.8,4.3,4,2.8,4.3,6.7,7.2,6.3,6.6,7,5,5.4,5.7,29.2,100
2000,Curaçao,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
2000,Dominica,13.5,14,11.3,10.6,8.9,6.8,5.8,5.1,4.6,3.5,3.2,2.4,2.3,2.1,1.9,3.9,100
2000,Dominican Republic,10.2,8.3,8.3,10,13.2,12.5,9.2,6.9,5.3,3.9,3.1,2.1,1.9,1.6,1.2,2.2,100
2000,Grenada,8.3,7.7,11,14,7.4,5.5,6.6,7.5,6.9,5.8,5.1,4.1,2.8,2.6,1.7,2.9,100
2000,Guadeloupe,3.2,6.6,8.1,8.8,8,9.9,11.4,11.1,9.6,7.8,5.7,3.7,2.5,1.4,0.9,1.2,100
2000,Haiti,7.2,5.1,4.8,5.9,7.8,10,11.5,10.5,8.8,7.7,6.7,5.7,4,2,1,1.3,100
2000,Jamaica,8.8,9.4,8.2,5.3,5.2,6.5,8,9.1,7.8,5.1,4.7,3.7,3.4,3.2,3.7,8,100
2000,Martinique,3.2,7.4,10.2,10.9,8.7,9.1,10.1,9.9,8.2,6.8,5.5,3.5,2.1,1.9,1.5,1.2,100
2000,Montserrat,10.2,6.5,4.9,5.3,8.3,10,10.7,9.7,9.5,8.8,4.6,2.9,2.2,1.4,1.4,3.7,100
2000,Puerto Rico,2.6,4,5,6.5,10.9,12.1,12.6,10.4,8.4,7.6,6.5,4.1,3.4,1.8,1.5,2.5,100
2000,Saint Kitts and Nevis,8.1,8.8,10.6,7.9,7.8,9.5,8.8,8,6.5,5.5,3.9,3.3,2.8,2.4,2.2,3.7,100
2000,Saint Lucia,6.3,6.8,8.3,8.8,7.2,8.4,10,9.5,8.6,6.5,4.8,3.2,3.2,2.5,2.1,4,100
2000,Saint Vincent and the Grenadines,10.1,11.3,12.2,9.7,7.2,7.2,8.2,7.9,6.4,5,3.7,2.7,2.1,1.9,1.9,2.4,100
2000,Sint Maarten (Dutch part),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100
2000,Trinidad and Tobago,3.3,3.1,3.3,3.5,4.3,5.1,6.2,7,7.1,6.7,6,5.4,6.8,8.2,9.5,14.3,100
2000,Turks and Caicos Islands,7.9,8.2,8.1,8.2,9,9.9,10.3,10.2,8.9,7.2,4.6,3.1,2.1,0.8,0.7,0.7,100
2000,United States Virgin Islands,2.9,3.6,4.2,5.1,6.2,7.4,8.6,9.6,10.1,9.9,8.8,7.2,5.7,4.1,2.3,4.3,100
2000,Central America,12.1,13.2,8.2,8.4,9.2,8.8,7.7,6.8,5.6,4.4,3.7,2.5,2.3,2,1.9,3.1,100
2000,Belize,2.4,5.2,8.5,10.5,12.3,12.5,10.9,9.3,7.9,6.3,4.5,3.1,2.1,1.6,1.2,1.6,100
2000,Costa Rica,2.5,7,7.6,10.2,13.6,13.1,11,8.9,7.1,5.2,4,2.5,2.1,1.7,1.3,2.3,100
2000,El Salvador,6.9,7.1,8.1,10.4,12.1,10.2,8.2,8,6.7,5.6,3.9,3.1,2.6,1.9,1.6,3.7,100
2000,Guatemala,5.3,5.2,5,6.8,10.5,13.4,13.8,12.2,8.9,6,4,3.1,2.5,1.5,0.9,1.1,100
2000,Honduras,6,7.5,9.6,11.2,12.3,11.4,9.2,7.3,6,4.9,4.1,3.6,2.9,1.7,1,1.3,100
2000,Mexico,21.1,20,9.2,7.3,6.4,5.3,4.3,4.1,3.6,3,3,2.1,2.1,2.2,2.5,3.9,100
2000,Nicaragua,11.5,19.6,10.9,14.2,6.8,5.5,5.5,5.3,4.8,3.8,3.2,2.4,1.9,1.4,1.1,2,100
2000,Panama,2.2,3.7,4.5,5.6,7.9,10.4,11.9,11.6,10,8,6.5,4.4,3.6,3,2.6,4.1,100
2000,South America,2.3,3.3,3.7,4.3,6.1,7.3,7.6,7.7,7.6,7.5,7.8,6.7,6.1,5.6,5.7,10.9,100
2000,Argentina,0.7,1.6,2.3,3.3,5.5,7,7.8,7.6,7.3,7.1,8.5,7.5,6.9,5.9,6.4,14.6,100
2000,Bolivia (Plurinational State of),8.6,10.8,10.5,8.5,9.7,10,8.4,7.7,6.4,4.9,4,2.9,2.2,1.8,1.5,2,100
2000,Brazil,1.4,1.9,1.7,2,3,3.5,3.6,4.2,5,7.2,9,7.6,7.9,9.4,10.7,22,100
2000,Chile,2.7,5.6,8.9,8.2,12.7,13,10,8.3,6.6,5,4,2.9,2.4,2.1,2.2,5.6,100
2000,Colombia,11,12.4,14.6,11.3,9,7.4,5.6,4.8,4.3,3.7,3.4,2.8,2.7,2.5,1.8,2.8,100
2000,Ecuador,8.2,8.4,8.5,8.6,9,8.5,8.1,7.9,7.1,5.9,4.9,3.6,3,2.8,2,3.2,100
2000,Falkland Islands (Malvinas),6.5,5.6,4.9,6.5,10,13,13.9,12.3,9.3,5.8,3.2,2.3,2.1,1.2,0.7,2.8,100
2000,French Guiana,2.6,5.2,7.8,8.4,8.2,10.6,12.4,12.2,9.9,7.8,5.7,3.5,2.6,1.6,0.7,0.9,100
2000,Guyana,7.1,8.7,10.8,13.9,14.7,12.2,8.6,5.6,4,3.6,3.2,2.9,2,1.2,0.6,1,100
2000,Paraguay,4.6,6,7,8.5,10.1,12,10.7,9.3,8.2,6.5,5.2,3.7,2.9,1.8,1.4,2.1,100
